"","WaterYear","Month","ResID","ResName","ResNameAbbrev","FieldID","FieldName","FieldUnits","MonthlyValue"
"8532",1989,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3685.57007
"8533",1989,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3684.12988
"8534",1989,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3682.05005
"8535",1989,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3679.72998
"8536",1989,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3676.47998
"8537",1989,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3674.59009
"8538",1989,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3674.66992
"8539",1989,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3675.97998
"8540",1989,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3677.87012
"8541",1989,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3677.55601
"8542",1989,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3673.41992
"8543",1989,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3669.68994
"8544",1990,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3665.19995
"8545",1990,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3663.31665
"8546",1990,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3661.21997
"8547",1990,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3658.41992
"8548",1990,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3655.55005
"8549",1990,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3653.04004
"8550",1990,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3651.01001
"8551",1990,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3649.5
"8552",1990,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3649.02002
"8553",1990,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3650.54004
"8554",1990,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3647.05005
"8555",1990,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3640.8999
"8556",1991,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3637.59009
"8557",1991,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3637.3501
"8558",1991,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3636.17993
"8559",1991,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3633.27002
"8560",1991,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3630.6001
"8561",1991,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3628.96997
"8562",1991,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3627.63989
"8563",1991,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3627.59009
"8564",1991,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3632.77002
"8565",1991,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3638.95996
"8566",1991,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3635.38989
"8567",1991,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3631.16992
"8568",1992,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3628.58008
"8569",1992,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3627.18994
"8570",1992,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3626.47998
"8571",1992,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3624.48999
"8572",1992,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3621.22998
"8573",1992,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3619.82007
"8574",1992,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3619.3999
"8575",1992,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3621.51001
"8576",1992,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3631.05005
"8577",1992,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3633.6499
"8578",1992,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3630.43994
"8579",1992,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3626.03003
"8580",1993,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3622.95996
"8581",1993,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3621.17993
"8582",1993,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3619.32007
"8583",1993,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3615.86011
"8584",1993,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3613.67993
"8585",1993,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3612.61011
"8586",1993,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3616.86011
"8587",1993,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3624.17993
"8588",1993,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3647.73999
"8589",1993,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3666.62012
"8590",1993,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3667.62988
"8591",1993,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3664.29004
"8592",1994,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3662.45996
"8593",1994,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3662.22998
"8594",1994,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3661.46997
"8595",1994,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3659.27002
"8596",1994,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3657.08008
"8597",1994,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3655.01001
"8598",1994,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3654.43994
"8599",1994,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3654.12012
"8600",1994,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3661.30005
"8601",1994,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3665.61011
"8602",1994,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3661.63989
"8603",1994,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3656.78003
"8604",1995,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3654.36011
"8605",1995,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3653.66992
"8606",1995,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3652.31006
"8607",1995,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3649.91992
"8608",1995,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3646.87988
"8609",1995,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3644.72998
"8610",1995,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3645.25
"8611",1995,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3646.58008
"8612",1995,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3659.37988
"8613",1995,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3680.93994
"8614",1995,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3693.63989
"8615",1995,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3691.32007
"8616",1996,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3686.95996
"8617",1996,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3684.53003
"8618",1996,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3682.78003
"8619",1996,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3680.8501
"8620",1996,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3677.71997
"8621",1996,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3676.02002
"8622",1996,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3672.26001
"8623",1996,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3672.57007
"8624",1996,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3681.12012
"8625",1996,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3687.86011
"8626",1996,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3686.31006
"8627",1996,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3682.13989
"8628",1997,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3679.20996
"8629",1997,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3678
"8630",1997,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3677.46997
"8631",1997,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3674.67993
"8632",1997,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3671.02002
"8633",1997,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3666
"8634",1997,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3663.18994
"8635",1997,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3664.88989
"8636",1997,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3679.3501
"8637",1997,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3694.27002
"8638",1997,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3693.3999
"8639",1997,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3690.98999
"8640",1998,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3690.29004
"8641",1998,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3688.63989
"8642",1998,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3685.72998
"8643",1998,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3682.18994
"8644",1998,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3678.84009
"8645",1998,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3675.55005
"8646",1998,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3673.1499
"8647",1998,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3676.72998
"8648",1998,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3689.75
"8649",1998,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3696.38989
"8650",1998,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3695.12988
"8651",1998,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3690.6001
"8652",1999,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3687.63989
"8653",1999,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3686.38989
"8654",1999,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3685.45996
"8655",1999,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3682.67993
"8656",1999,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3680.54004
"8657",1999,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3678.78003
"8658",1999,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3677.61011
"8659",1999,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3677.61011
"8660",1999,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3682.45996
"8661",1999,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3693.71997
"8662",1999,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3693.98999
"8663",1999,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3693.45996
"8664",2000,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3691.52002
"8665",2000,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3688.46997
"8666",2000,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3684.72998
"8667",2000,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3681.20996
"8668",2000,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3679.15991
"8669",2000,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3677.83008
"8670",2000,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3676.87012
"8671",2000,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3676.02002
"8672",2000,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3678.88989
"8673",2000,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3683.36011
"8674",2000,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3682.04004
"8675",2000,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3680.30005
"8676",2001,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3677.73999
"8677",2001,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3676.44995
"8678",2001,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3673.23999
"8679",2001,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3669.81006
"8680",2001,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3666.19995
"8681",2001,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3663.97998
"8682",2001,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3662.83008
"8683",2001,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3662.57007
"8684",2001,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3670
"8685",2001,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3673.02002
"8686",2001,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3669.31006
"8687",2001,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3666.15991
"8688",2002,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3664.72998
"8689",2002,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3662.29004
"8690",2002,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3660.02
"8691",2002,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3656.08008
"8692",2002,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3652.26001
"8693",2002,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3649.69995
"8694",2002,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3647.59009
"8695",2002,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3645.80005
"8696",2002,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3644.3999
"8697",2002,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3640.67993
"8698",2002,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3634.03003
"8699",2002,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3627.34009
"8700",2003,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3626.55005
"8701",2003,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3624.68994
"8702",2003,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3623.15991
"8703",2003,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3619.93994
"8704",2003,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3615.08008
"8705",2003,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3610.93994
"8706",2003,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3607.05005
"8707",2003,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3605.05005
"8708",2003,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3610.94995
"8709",2003,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3616.09009
"8710",2003,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3610.37012
"8711",2003,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3604.12988
"8712",2004,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3603.71997
"8713",2004,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3601.8501
"8714",2004,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3600.33008
"8715",2004,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3597.06006
"8716",2004,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3591.56006
"8717",2004,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3586.70996
"8718",2004,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3582.77002
"8719",2004,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3582.90991
"8720",2004,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3587.27002
"8721",2004,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3585.95996
"8722",2004,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3579.57007
"8723",2004,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3571.97998
"8724",2005,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3570.80005
"8725",2005,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3570.53003
"8726",2005,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3567.17993
"8727",2005,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3564.46997
"8728",2005,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3561.93994
"8729",2005,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3559.12988
"8730",2005,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3555.79004
"8731",2005,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3563.20996
"8732",2005,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3587.6001
"8733",2005,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3606.62012
"8734",2005,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3606.72998
"8735",2005,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3602.63989
"8736",2006,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3602.04004
"8737",2006,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3602.79004
"8738",2006,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3602.22998
"8739",2006,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3598.12988
"8740",2006,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3594.05005
"8741",2006,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3589.66992
"8742",2006,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3588.71997
"8743",2006,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3593.33008
"8744",2006,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3605.6499
"8745",2006,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3610.28003
"8746",2006,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3606.72998
"8747",2006,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3602.72998
"8748",2007,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3601.73
"8749",2007,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3607.99
"8750",2007,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3606.71
"8751",2007,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3603.29
"8752",2007,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3599.43
"8753",2007,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3597.88
"8754",2007,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3598.88
"8755",2007,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3600.42
"8756",2007,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3609.73
"8757",2007,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3611.45
"8758",2007,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3607.19
"8759",2007,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3603.47
"8760",2008,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3601.83
"8761",2008,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3600.59
"8762",2008,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3598.6
"8763",2008,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3594.51
"8764",2008,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3590.62
"8765",2008,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3590.66
"8766",2008,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3589.81
"8767",2008,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3594.37
"8768",2008,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3611.66
"8769",2008,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3631.3
"8770",2008,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3632.89
"8771",2008,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3629.48
"8772",2009,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3626.8
"8773",2009,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3623.77
"8774",2009,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3621.78
"8775",2009,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3617.76
"8776",2009,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3614.1
